pair_index,time_s,flow_rate_m3_s,flow_rate_L_s
7.514000000000000000e+03,3.757500000000000284e-01,2.441944288850844431e-03,2.441944288850844469e+00
7.515000000000000000e+03,3.758000000000000229e-01,2.436164694217882176e-03,2.436164694217882065e+00
7.516000000000000000e+03,3.758500000000000174e-01,2.433421418110444118e-03,2.433421418110444101e+00
7.517000000000000000e+03,3.759000000000000119e-01,2.438022220514059896e-03,2.438022220514060034e+00
7.518000000000000000e+03,3.759500000000000064e-01,2.394533210270474981e-03,2.394533210270474832e+00
7.519000000000000000e+03,3.760000000000000009e-01,2.364487814580033386e-03,2.364487814580033209e+00
7.520000000000000000e+03,3.760499999999999954e-01,2.374942624900476529e-03,2.374942624900476584e+00
7.521000000000000000e+03,3.760999999999999899e-01,2.400668545766084568e-03,2.400668545766084350e+00
7.522000000000000000e+03,3.761500000000000399e-01,2.373050724106300774e-03,2.373050724106300802e+00
7.523000000000000000e+03,3.762000000000000344e-01,2.404008146029561720e-03,2.404008146029561921e+00
7.524000000000000000e+03,3.762500000000000289e-01,2.442517929412277560e-03,2.442517929412277411e+00
7.525000000000000000e+03,3.763000000000000234e-01,2.529581255243472122e-03,2.529581255243471993e+00
7.526000000000000000e+03,3.763500000000000179e-01,2.558886730742625498e-03,2.558886730742625293e+00
7.527000000000000000e+03,3.764000000000000123e-01,2.524253635982831676e-03,2.524253635982831590e+00
7.528000000000000000e+03,3.764500000000000068e-01,2.517751240446335081e-03,2.517751240446334915e+00
7.529000000000000000e+03,3.765000000000000013e-01,2.507387893472618184e-03,2.507387893472618146e+00
7.530000000000000000e+03,3.765499999999999958e-01,2.454909279816337112e-03,2.454909279816336998e+00
7.531000000000000000e+03,3.765999999999999903e-01,2.457995379261004691e-03,2.457995379261004754e+00
7.532000000000000000e+03,3.766499999999999848e-01,2.459190811076409581e-03,2.459190811076409577e+00
7.533000000000000000e+03,3.767000000000000348e-01,2.479109318216389610e-03,2.479109318216389468e+00
7.534000000000000000e+03,3.767500000000000293e-01,2.466959450560943495e-03,2.466959450560943345e+00
7.535000000000000000e+03,3.768000000000000238e-01,2.427241198389180205e-03,2.427241198389180177e+00
7.536000000000000000e+03,3.768500000000000183e-01,2.385115709851309829e-03,2.385115709851310051e+00
7.537000000000000000e+03,3.769000000000000128e-01,2.383325263482323573e-03,2.383325263482323653e+00
7.538000000000000000e+03,3.769500000000000073e-01,2.382562202523431580e-03,2.382562202523431427e+00
7.539000000000000000e+03,3.770000000000000018e-01,2.382075903021777571e-03,2.382075903021777741e+00
7.540000000000000000e+03,3.770499999999999963e-01,2.383282038824714733e-03,2.383282038824714899e+00
7.541000000000000000e+03,3.770999999999999908e-01,2.412852438928119597e-03,2.412852438928119625e+00
7.542000000000000000e+03,3.771499999999999853e-01,2.409836014130336494e-03,2.409836014130336324e+00
7.543000000000000000e+03,3.772000000000000353e-01,2.407702122110278765e-03,2.407702122110278786e+00
7.544000000000000000e+03,3.772500000000000298e-01,2.384078596857569857e-03,2.384078596857569732e+00
7.545000000000000000e+03,3.773000000000000242e-01,2.347219895970850678e-03,2.347219895970850789e+00
7.546000000000000000e+03,3.773500000000000187e-01,2.347245099647083961e-03,2.347245099647083943e+00
7.547000000000000000e+03,3.774000000000000132e-01,2.369323447548775819e-03,2.369323447548775885e+00
7.548000000000000000e+03,3.774500000000000077e-01,2.341737890687569691e-03,2.341737890687569656e+00
7.549000000000000000e+03,3.775000000000000022e-01,2.350866676632875664e-03,2.350866676632875851e+00
7.550000000000000000e+03,3.775499999999999967e-01,2.354474166206476163e-03,2.354474166206476315e+00
7.551000000000000000e+03,3.775999999999999912e-01,2.349373196218547573e-03,2.349373196218547566e+00
7.552000000000000000e+03,3.776499999999999857e-01,2.333408399667748472e-03,2.333408399667748601e+00
7.553000000000000000e+03,3.777000000000000357e-01,2.340307162415828854e-03,2.340307162415828923e+00
7.554000000000000000e+03,3.777500000000000302e-01,2.344321078728176660e-03,2.344321078728176744e+00
7.555000000000000000e+03,3.778000000000000247e-01,2.342951599209196819e-03,2.342951599209196711e+00
7.556000000000000000e+03,3.778500000000000192e-01,2.341652408992959348e-03,2.341652408992959344e+00
7.557000000000000000e+03,3.779000000000000137e-01,2.336638082359414684e-03,2.336638082359414614e+00
7.558000000000000000e+03,3.779500000000000082e-01,2.328410845612824930e-03,2.328410845612824964e+00
7.559000000000000000e+03,3.780000000000000027e-01,2.318106025738178415e-03,2.318106025738178477e+00
7.560000000000000000e+03,3.780499999999999972e-01,2.309771674612492564e-03,2.309771674612492554e+00
7.561000000000000000e+03,3.780999999999999917e-01,2.324552348519679824e-03,2.324552348519679956e+00
7.562000000000000000e+03,3.781499999999999861e-01,2.322539399485830033e-03,2.322539399485830103e+00
7.563000000000000000e+03,3.782000000000000361e-01,2.358606905466010834e-03,2.358606905466011039e+00
7.564000000000000000e+03,3.782500000000000306e-01,2.356272330822884679e-03,2.356272330822884786e+00
7.565000000000000000e+03,3.783000000000000251e-01,2.355860116079180975e-03,2.355860116079180777e+00
7.566000000000000000e+03,3.783500000000000196e-01,2.366769323316821570e-03,2.366769323316821438e+00
7.567000000000000000e+03,3.784000000000000141e-01,2.397125173306811127e-03,2.397125173306811075e+00
7.568000000000000000e+03,3.784500000000000086e-01,2.397680302881257091e-03,2.397680302881257219e+00
7.569000000000000000e+03,3.785000000000000031e-01,2.358148695989609276e-03,2.358148695989609411e+00
7.570000000000000000e+03,3.785499999999999976e-01,2.351583616164506108e-03,2.351583616164506285e+00
7.571000000000000000e+03,3.785999999999999921e-01,2.343735267011645869e-03,2.343735267011645806e+00
7.572000000000000000e+03,3.786499999999999866e-01,2.341949644222311201e-03,2.341949644222311111e+00
7.573000000000000000e+03,3.787000000000000366e-01,2.333279983955603796e-03,2.333279983955603765e+00
7.574000000000000000e+03,3.787500000000000311e-01,2.273492256772776440e-03,2.273492256772776443e+00
7.575000000000000000e+03,3.788000000000000256e-01,2.270835054565496780e-03,2.270835054565496947e+00
7.576000000000000000e+03,3.788500000000000201e-01,2.255151227443723087e-03,2.255151227443723094e+00
7.577000000000000000e+03,3.789000000000000146e-01,2.253938867534641816e-03,2.253938867534641677e+00
7.578000000000000000e+03,3.789500000000000091e-01,2.248919434739847685e-03,2.248919434739847567e+00
7.579000000000000000e+03,3.790000000000000036e-01,2.244245681312368682e-03,2.244245681312368568e+00
7.580000000000000000e+03,3.790499999999999980e-01,2.249026831422672786e-03,2.249026831422672679e+00
7.581000000000000000e+03,3.790999999999999925e-01,2.248539946026171382e-03,2.248539946026171243e+00
7.582000000000000000e+03,3.791499999999999870e-01,2.249212927249360627e-03,2.249212927249360838e+00
7.583000000000000000e+03,3.792000000000000370e-01,2.322433558452417172e-03,2.322433558452417390e+00
7.584000000000000000e+03,3.792500000000000315e-01,2.330430586371565541e-03,2.330430586371565749e+00
7.585000000000000000e+03,3.793000000000000260e-01,2.372778434581250626e-03,2.372778434581250817e+00
7.586000000000000000e+03,3.793500000000000205e-01,2.370872178944763518e-03,2.370872178944763320e+00
7.587000000000000000e+03,3.794000000000000150e-01,2.368673771865066613e-03,2.368673771865066779e+00
7.588000000000000000e+03,3.794500000000000095e-01,2.367863582516152067e-03,2.367863582516152032e+00
7.589000000000000000e+03,3.795000000000000040e-01,2.366487716108429517e-03,2.366487716108429673e+00
7.590000000000000000e+03,3.795499999999999985e-01,2.364684465643010405e-03,2.364684465643010380e+00
7.591000000000000000e+03,3.795999999999999930e-01,2.364184162890983331e-03,2.364184162890983210e+00
7.592000000000000000e+03,3.796499999999999875e-01,2.365240781542153701e-03,2.365240781542153670e+00
7.593000000000000000e+03,3.797000000000000375e-01,2.365793262297358462e-03,2.365793262297358535e+00
7.594000000000000000e+03,3.797500000000000320e-01,2.366007511654359338e-03,2.366007511654359519e+00
7.595000000000000000e+03,3.798000000000000265e-01,2.367779230369400183e-03,2.367779230369400079e+00
7.596000000000000000e+03,3.798500000000000210e-01,2.373114737449878459e-03,2.373114737449878664e+00
7.597000000000000000e+03,3.799000000000000155e-01,2.375978124669259669e-03,2.375978124669259728e+00
7.598000000000000000e+03,3.799500000000000099e-01,2.468875548562995091e-03,2.468875548562995181e+00
7.599000000000000000e+03,3.800000000000000044e-01,2.489312719159069570e-03,2.489312719159069598e+00
7.600000000000000000e+03,3.800499999999999989e-01,2.490057185417685059e-03,2.490057185417684948e+00
7.601000000000000000e+03,3.800999999999999934e-01,2.477114676319779139e-03,2.477114676319779107e+00
7.602000000000000000e+03,3.801499999999999879e-01,2.452360611204141769e-03,2.452360611204141616e+00
7.603000000000000000e+03,3.802000000000000379e-01,2.380781648036214317e-03,2.380781648036214282e+00
7.604000000000000000e+03,3.802500000000000324e-01,2.402383072230589688e-03,2.402383072230589889e+00
7.605000000000000000e+03,3.803000000000000269e-01,2.396250825858189937e-03,2.396250825858190048e+00
7.606000000000000000e+03,3.803500000000000214e-01,2.389500387853996446e-03,2.389500387853996433e+00
7.607000000000000000e+03,3.804000000000000159e-01,2.382279110728414018e-03,2.382279110728414029e+00
7.608000000000000000e+03,3.804500000000000104e-01,2.370045776348217361e-03,2.370045776348217448e+00
7.609000000000000000e+03,3.805000000000000049e-01,2.367596126916647354e-03,2.367596126916647226e+00
7.610000000000000000e+03,3.805499999999999994e-01,2.356587832086361883e-03,2.356587832086361800e+00
7.611000000000000000e+03,3.805999999999999939e-01,2.352836036176138117e-03,2.352836036176138013e+00
7.612000000000000000e+03,3.806499999999999884e-01,2.350087994516597382e-03,2.350087994516597334e+00
7.613000000000000000e+03,3.807000000000000384e-01,2.348889463971006852e-03,2.348889463971006730e+00
7.614000000000000000e+03,3.807500000000000329e-01,2.383764253471903644e-03,2.383764253471903682e+00
7.615000000000000000e+03,3.808000000000000274e-01,2.382541625450276378e-03,2.382541625450276257e+00
7.616000000000000000e+03,3.808500000000000218e-01,2.356723126814112401e-03,2.356723126814112224e+00
7.617000000000000000e+03,3.809000000000000163e-01,2.351810421064411821e-03,2.351810421064411738e+00
7.618000000000000000e+03,3.809500000000000108e-01,2.347577377863328731e-03,2.347577377863328874e+00
7.619000000000000000e+03,3.810000000000000053e-01,2.342500220567318280e-03,2.342500220567318436e+00
7.620000000000000000e+03,3.810499999999999998e-01,2.346715171102165074e-03,2.346715171102164987e+00
7.621000000000000000e+03,3.810999999999999943e-01,2.323134090111127030e-03,2.323134090111127037e+00
7.622000000000000000e+03,3.811499999999999888e-01,2.338912094269443229e-03,2.338912094269443021e+00
7.623000000000000000e+03,3.812000000000000388e-01,2.313034109202802453e-03,2.313034109202802391e+00
7.624000000000000000e+03,3.812500000000000333e-01,2.272859857615033580e-03,2.272859857615033619e+00
7.625000000000000000e+03,3.813000000000000278e-01,2.253708719613113556e-03,2.253708719613113587e+00
7.626000000000000000e+03,3.813500000000000223e-01,2.258494797304550286e-03,2.258494797304550161e+00
7.627000000000000000e+03,3.814000000000000168e-01,2.300328972109807937e-03,2.300328972109808134e+00
7.628000000000000000e+03,3.814500000000000113e-01,2.250083325554899823e-03,2.250083325554899982e+00
7.629000000000000000e+03,3.815000000000000058e-01,2.246931655718682232e-03,2.246931655718682030e+00
7.630000000000000000e+03,3.815500000000000003e-01,2.242700390539270443e-03,2.242700390539270394e+00
7.631000000000000000e+03,3.815999999999999948e-01,2.283366982999053899e-03,2.283366982999053718e+00
7.632000000000000000e+03,3.816499999999999893e-01,2.246650442623898680e-03,2.246650442623898680e+00
7.633000000000000000e+03,3.817000000000000393e-01,2.219528359960660797e-03,2.219528359960660779e+00
7.634000000000000000e+03,3.817500000000000338e-01,2.217701745516677779e-03,2.217701745516677647e+00
7.635000000000000000e+03,3.818000000000000282e-01,2.227004282102998823e-03,2.227004282102998722e+00
7.636000000000000000e+03,3.818500000000000227e-01,2.247464781967567753e-03,2.247464781967567937e+00
7.637000000000000000e+03,3.819000000000000172e-01,2.310006407251031374e-03,2.310006407251031568e+00
7.638000000000000000e+03,3.819500000000000117e-01,2.301323230031331307e-03,2.301323230031331324e+00
7.639000000000000000e+03,3.820000000000000062e-01,2.307250313017961650e-03,2.307250313017961574e+00
7.640000000000000000e+03,3.820500000000000007e-01,2.283574465106204439e-03,2.283574465106204432e+00
7.641000000000000000e+03,3.820999999999999952e-01,2.335236096699674392e-03,2.335236096699674579e+00
7.642000000000000000e+03,3.821499999999999897e-01,2.332356685234608044e-03,2.332356685234608040e+00
7.643000000000000000e+03,3.822000000000000397e-01,2.297369243915378841e-03,2.297369243915378778e+00
7.644000000000000000e+03,3.822500000000000342e-01,2.297392784373702371e-03,2.297392784373702312e+00
7.645000000000000000e+03,3.823000000000000287e-01,2.294831068049615203e-03,2.294831068049615119e+00
7.646000000000000000e+03,3.823500000000000232e-01,2.292125987365836118e-03,2.292125987365836171e+00
7.647000000000000000e+03,3.824000000000000177e-01,2.289555104068334655e-03,2.289555104068334845e+00
7.648000000000000000e+03,3.824500000000000122e-01,2.316213225891568597e-03,2.316213225891568417e+00
7.649000000000000000e+03,3.825000000000000067e-01,2.311929813835059133e-03,2.311929813835059022e+00
7.650000000000000000e+03,3.825500000000000012e-01,2.329539315734047242e-03,2.329539315734047378e+00
7.651000000000000000e+03,3.825999999999999956e-01,2.257952347016186755e-03,2.257952347016186856e+00
7.652000000000000000e+03,3.826499999999999901e-01,2.258249065829687121e-03,2.258249065829687208e+00
7.653000000000000000e+03,3.827000000000000401e-01,2.266708053770885405e-03,2.266708053770885467e+00
7.654000000000000000e+03,3.827500000000000346e-01,2.231534076026137937e-03,2.231534076026137736e+00
7.655000000000000000e+03,3.828000000000000291e-01,2.230931500876079127e-03,2.230931500876079276e+00
7.656000000000000000e+03,3.828500000000000236e-01,2.279748349634077610e-03,2.279748349634077798e+00
7.657000000000000000e+03,3.829000000000000181e-01,2.277030609237967566e-03,2.277030609237967518e+00
7.658000000000000000e+03,3.829500000000000126e-01,2.309786050078132917e-03,2.309786050078133091e+00
7.659000000000000000e+03,3.830000000000000071e-01,2.309304016209982879e-03,2.309304016209982713e+00
7.660000000000000000e+03,3.830500000000000016e-01,2.313630108528231654e-03,2.313630108528231588e+00
7.661000000000000000e+03,3.830999999999999961e-01,2.299727217874702329e-03,2.299727217874702134e+00
7.662000000000000000e+03,3.831499999999999906e-01,2.318234437488344776e-03,2.318234437488344568e+00
7.663000000000000000e+03,3.832000000000000406e-01,2.321994015408653054e-03,2.321994015408653134e+00
7.664000000000000000e+03,3.832500000000000351e-01,2.321244418368155742e-03,2.321244418368155760e+00
7.665000000000000000e+03,3.833000000000000296e-01,2.332021563845791765e-03,2.332021563845791956e+00
7.666000000000000000e+03,3.833500000000000241e-01,2.332482823621724079e-03,2.332482823621723877e+00
7.667000000000000000e+03,3.834000000000000186e-01,2.278154696058899004e-03,2.278154696058899198e+00
7.668000000000000000e+03,3.834500000000000131e-01,2.317312485046813236e-03,2.317312485046813197e+00
7.669000000000000000e+03,3.835000000000000075e-01,2.317328352214185344e-03,2.317328352214185205e+00
7.670000000000000000e+03,3.835500000000000020e-01,2.313204977816979858e-03,2.313204977816979646e+00
7.671000000000000000e+03,3.835999999999999965e-01,2.424602405343996743e-03,2.424602405343996736e+00
7.672000000000000000e+03,3.836499999999999910e-01,2.416250505865474938e-03,2.416250505865475073e+00
